run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total
5,vase,625,2500,float64,cpu,0.00019975599980170955,8.799997885944322e-08,0.019660292000025947,0.004776162000325712,0.004373129000214249,0.5291404099998545,1.5472917409997535,1.1499969332362525e-07,2.105441692999648
6,vase,625,2500,float64,cpu,0.00019915999973818543,9.499990483163856e-08,0.019417922000229737,0.004412064000007376,0.004326702000071236,0.5262070140001924,1.5899560480002037,1.4999977793195285e-07,2.1445191550001255
7,vase,625,2500,float64,cpu,0.00020187800009807688,9.699988368083723e-08,0.01973308900005577,0.0047126760000537615,0.004362984999715991,0.5254660909999984,1.5777797360001387,1.2100008461857215e-07,2.132256673000029
8,vase,625,2500,float64,cpu,0.00021445899983518757,8.899996828404255e-08,0.021124912000232143,0.00452964099986275,0.0043061900000793685,0.527394897999784,1.5721594380001989,8.999995770864189e-08,2.1297297169999183
9,vase,625,2500,float64,cpu,0.0001975119998860464,1.0099984137923457e-07,0.01924771399990277,0.004606633000094007,0.004329964000135078,0.5278945660002137,1.5559918169997218,1.0700023267418146e-07,2.1122684140000274
0,vase,625,2500,float32,cpu,0.0002212230001532589,9.900031727738678e-08,0.02439254599994456,0.004537405000064609,0.0039440420000573795,0.26572942099983266,0.7458463870002561,1.3499993656296283e-07,1.0446712580005624
1,vase,625,2500,float32,cpu,0.00019720399996003835,8.899996828404255e-08,0.019036425000194868,0.004657887999655941,0.003908364999915648,0.2625185480001164,0.7454335780003021,1.660000634728931e-07,1.0357522630001768
2,vase,625,2500,float32,cpu,0.0002117909998560208,9.699988368083723e-08,0.023478873000385647,0.004413367000324797,0.003937444999792206,0.26113343699989855,0.7397802919999776,1.6500007404829375e-07,1.0329554670001926
3,vase,625,2500,float32,cpu,0.00019580500020310865,9.699988368083723e-08,0.022608866000155103,0.004570611000417557,0.004038695999952324,0.27195138600018254,0.74014238799964,1.7999991541728377e-07,1.0435080290003498
4,vase,625,2500,float32,cpu,0.00021880999975110171,1.0299982022843324e-07,0.02028036299998348,0.004591793000145117,0.003957026000080077,0.2677192510000168,0.7456001509999624,1.1399970389902592e-07,1.042367610999463
5,vase,625,2500,float32,cpu,0.00021677599988834118,1.2200007404317148e-07,0.019554527000309463,0.004573650000111229,0.004214389000026131,0.27054325900007825,0.7295800520000739,1.7599995771888644e-07,1.028682951000519
6,vase,625,2500,float32,cpu,0.0002052709996860358,1.0099984137923457e-07,0.023560862000067573,0.005092107000109536,0.00406732400006149,0.29223837399968033,0.7511084709999523,1.5000023267930374e-07,1.0762726599996313
7,vase,625,2500,float32,cpu,0.0002276129998790566,1.1000020094797947e-07,0.027509498000199528,0.006224858000223321,0.004984350000086124,0.26886335900007907,0.7492352409999512,9.89998625300359e-08,1.0570451280004818
8,vase,625,2500,float32,cpu,0.00022211599980437313,8.899996828404255e-08,0.026928504999887082,0.006022233999829041,0.004711477999990166,0.26896623699985867,0.7248410229999536,1.140001586463768e-07,1.0316917959994498
9,vase,625,2500,float32,cpu,0.00021169699994061375,1.2700002116616815e-07,0.027847381999890786,0.006177541999932146,0.004759927000122843,0.2666845569997349,0.7547398169999724,1.080002220987808e-07,1.060421156999837
0,vase,1250,5000,float64,cpu,0.0002021420000346552,1.080002220987808e-07,0.02139212200017937,0.004901600000266626,0.006277641999986372,2.1188150900002256,6.181761199999983,1.5499972505494952e-07,8.333350059000622
1,vase,1250,5000,float64,cpu,0.00022281700012172223,3.039999683096539e-07,0.020459018000110518,0.004838675999963016,0.006035198000063247,2.0631022049997227,6.217297702999986,1.140001586463768e-07,8.311956035000094
2,vase,1250,5000,float64,cpu,0.00020246299982318305,1.1200017979717813e-07,0.020248087999789277,0.005004901000120299,0.006205545000284474,2.0842388679998294,6.225856071999715,1.1900010576937348e-07,8.341756167999847
3,vase,1250,5000,float64,cpu,0.0002059460002783453,8.600000001024455e-08,0.02121665600043343,0.0048734560000411875,0.006136153000170452,2.122347596999589,6.269443424999736,1.0100029612658545e-07,8.424223420000544
4,vase,1250,5000,float64,cpu,0.0002133230000254116,1.080002220987808e-07,0.019632177999937994,0.00485829300032492,0.006116770000062388,2.0723794099999395,6.187603457000023,1.6100011634989642e-07,8.290803700000652
5,vase,1250,5000,float64,cpu,0.00020875000018349965,8.600000001024455e-08,0.019761797999763075,0.0051274910001666285,0.006201297999723465,2.0782324779997907,6.184476098000232,1.0700023267418146e-07,8.294008106000092
6,vase,1250,5000,float64,cpu,0.00020797700017283205,1.1899965102202259e-07,0.020403082000029826,0.005106373999751668,0.00613993799970558,2.0794762790001187,6.208248981999986,1.6100011634989642e-07,8.319582911999532
7,vase,1250,5000,float64,cpu,0.00023158099975262303,1.200000951939728e-07,0.020870952000223042,0.005021410000153992,0.006219307000264962,2.0957726110000294,6.186162882999724,1.7699994714348577e-07,8.31427904100019
8,vase,1250,5000,float64,cpu,0.00026517800006331527,1.2300006346777081e-07,0.027456358000108594,0.006510593999792036,0.006950949999918521,2.080026552000163,6.1159545929999695,1.690000317466911e-07,8.23716451700011
9,vase,1250,5000,float64,cpu,0.00019537700018190662,8.899996828404255e-08,0.019857246999890776,0.004887703000349575,0.0058392850000927865,2.0532248249996883,6.193053205000069,1.2299960872041993e-07,8.27705785399985
0,vase,1250,5000,float32,cpu,0.00017465299970353954,8.899996828404255e-08,0.020495527999628393,0.004660873999910109,0.005656870999700914,1.039026955999816,3.21763940000028,1.080002220987808e-07,4.2876544789992295
1,vase,1250,5000,float32,cpu,0.00021205899975029752,9.59998942562379e-08,0.026972947000103886,0.007752395999887085,0.006131165999704535,1.0408296760001576,3.2470631849996607,9.89998625300359e-08,4.328961623999021
2,vase,1250,5000,float32,cpu,0.0002185030002692656,1.0899975677602924e-07,0.02031199699968056,0.0049310780000269006,0.005309616999966238,1.041730963000191,3.224393876999784,1.839998731156811e-07,4.296896327999548
3,vase,1250,5000,float32,cpu,0.00020356200002424885,9.699988368083723e-08,0.020447408000109135,0.004806647999885172,0.005576610999924014,1.0351061339997614,3.209537549000288,1.1000020094797947e-07,4.2756781190000765
4,vase,1250,5000,float32,cpu,0.0001783660000000964,9.499990483163856e-08,0.020095510000373906,0.004732147999675362,0.0054032469997764565,1.0586533239998062,3.2089382290000685,1.93000232684426e-07,4.298001111999838
5,vase,1250,5000,float32,cpu,0.0001733879998937482,9.399991540703923e-08,0.020062350999978662,0.00460678099989309,0.005368093000015506,1.0423832379997293,3.2164034709999214,1.6200010577449575e-07,4.288997577999453
6,vase,1250,5000,float32,cpu,0.00016988199968182016,8.999995770864189e-08,0.0198622789998808,0.004566927999803738,0.0057188149999092275,1.04403285699982,3.2713127100000747,1.8300033843843266e-07,4.3456637439994665
7,vase,1250,5000,float32,cpu,0.00022329000012177858,9.89998625300359e-08,0.020623932000034984,0.0046717899999748624,0.005635085999983858,1.041551298000286,3.225764328999958,1.720000000204891e-07,4.298469996000222
8,vase,1250,5000,float32,cpu,0.0001698989999567857,8.799997885944322e-08,0.01985915399973237,0.004738250999707816,0.005571576999955141,1.0362595309998142,3.269679979999637,1.5400019037770107e-07,4.3362786339989725
9,vase,1250,5000,float32,cpu,0.00022193399991010665,9.89998625300359e-08,0.021095196999795007,0.0046890579997125315,0.005566449000070861,1.0557565359999899,3.234254129000419,1.6100011634989642e-07,4.3215835629998764
