run_idx,object,n1,n2,dtype,t_curves,t_h2d_transfer,t_kernel_surf_pts,t_d2h_transfer,t_total,peak_gpu_mem_mb
7,banana,300,1200,float32,0.0020524569999906817,0.004508491000251524,0.0030142499999783468,0.05205902700026854,0.061634225000489096,136.0
8,banana,300,1200,float32,0.00215383299973837,0.0042075159999512834,0.0030364369999915652,0.053632681999715714,0.06303046799939693,136.0
9,banana,300,1200,float32,0.0022712530003445863,0.005258320999928401,0.003032146999885299,0.054590777000157686,0.06515249800031597,136.0
0,banana,625,2500,float64,0.002016627000102744,0.004397666999921057,0.01296489800006384,0.22183989899986045,0.2412190909999481,574.0
1,banana,625,2500,float64,0.0020869740001216996,0.023369739000372647,0.013027423000039562,0.22342388600009144,0.26190802200062535,0.0
2,banana,625,2500,float64,0.002128193000316969,0.004682679999859829,0.012672175999796309,0.22092529600013222,0.24040834500010533,574.0
3,banana,625,2500,float64,0.0019036740000046848,0.02180412500001694,0.012691036999967764,0.2210143600000265,0.2574131960000159,0.0
4,banana,625,2500,float64,0.0019412430001466419,0.004445387000032497,0.012642501000300399,0.22101230099997338,0.24004143200045291,574.0
5,banana,625,2500,float64,0.0021195439999246446,0.007789521999711724,0.012691056999756256,0.22435336299986375,0.24695348599925637,574.0
6,banana,625,2500,float64,0.002023530000315077,0.004339019000326516,0.012623125999652984,0.22949350800035972,0.2484791830006543,574.0
7,banana,625,2500,float64,0.0024081370002022595,0.006956891999834625,0.01262685399979091,0.2302356539998982,0.252227536999726,574.0
8,banana,625,2500,float64,0.001965742999800568,0.0045809250000274915,0.012722672999643692,0.2271139099998436,0.24638325099931535,574.0
9,banana,625,2500,float64,0.0020611549998648115,0.005095431999961875,0.012742333999995026,0.22951575900015087,0.24941467999997258,574.0
0,banana,625,2500,float32,0.002178983999783668,0.004742948000057368,0.013510984999811626,0.22715668199998618,0.24758959899963884,574.0
1,banana,625,2500,float32,0.0021517449999919336,0.0220712039999853,0.013620484000057331,0.2242444680000517,0.2620879010000863,0.0
2,banana,625,2500,float32,0.0022094609998930537,0.004252850999819202,0.01354168199986816,0.22308883999994578,0.2430928339995262,574.0
3,banana,625,2500,float32,0.0022151060002215672,0.021832491999703052,0.01365620399974432,0.22801489600033165,0.2657186980000006,0.0
4,banana,625,2500,float32,0.002214180999999371,0.004172271999777877,0.013534261000131664,0.22793526199984626,0.24785597599975517,574.0
5,banana,625,2500,float32,0.0022402509998755704,0.0074239969999325695,0.013595717000043805,0.2281919619999826,0.25145192699983454,574.0
6,banana,625,2500,float32,0.0021943199999441276,0.004311141000016505,0.013529827000184014,0.22472512500007724,0.2447604130002219,574.0
7,banana,625,2500,float32,0.00211792800018884,0.007482889000129944,0.013580032999925606,0.22512635199973374,0.24830720199997813,574.0
8,banana,625,2500,float32,0.0021561870003097283,0.004409188999943581,0.013546012999995583,0.22235283099962544,0.24246421999987433,574.0
9,banana,625,2500,float32,0.002237102999970375,0.00585415399973499,0.013540334000026633,0.23010825499977727,0.25173984599950927,574.0
0,banana,1250,5000,float64,0.00237997100020948,0.004925820999687858,0.050855825999860826,0.894733825000003,0.9528954429997611,2292.0
1,banana,1250,5000,float64,0.0021622419999403064,0.04115145099967776,0.05484840199960672,0.8964203700002145,0.9945824649994393,2.0
2,banana,1250,5000,float64,0.002136919000349735,0.006603539000025194,0.05087735500001145,0.8920687899999393,0.9516866030003257,2292.0
3,banana,1250,5000,float64,0.0021637679997184023,0.03845514500017089,0.05410934299970904,0.9102917800000796,1.005020035999678,0.0
4,banana,1250,5000,float64,0.0023339439999290335,0.005999969000185956,0.050821093000195106,0.8910066399998868,0.9501616460001969,2292.0
5,banana,1250,5000,float64,0.0022187900003700634,0.024757886999850598,0.05420080100020641,0.8919644630000221,0.9731419410004492,2292.0
6,banana,1250,5000,float64,0.0020633290000660054,0.0061732419999316335,0.05087285299987343,0.899093682000057,0.9582031059999281,2292.0
7,banana,1250,5000,float64,0.0021857140000065556,0.024899436000396236,0.054167202999906294,0.8988717470001575,0.9801241000004666,2292.0
8,banana,1250,5000,float64,0.002184685999964131,0.005144145000031131,0.05103243300027316,0.9017084840002099,0.9600697480004783,2294.0
9,banana,1250,5000,float64,0.0021990580003148352,0.024733531000038056,0.05113409600016894,0.8950999149997187,0.9731666000002406,2292.0
0,banana,1250,5000,float32,0.0021843919998900674,0.006283893999807333,0.05412858299996515,0.896178559999953,0.9587754289996155,2292.0
1,banana,1250,5000,float32,0.002291675999913423,0.03570005299980039,0.05941054599998097,0.8927010799998243,0.9901033549995191,0.0
2,banana,1250,5000,float32,0.002348715999687556,0.006020010000156617,0.05418334499972843,0.8962351309996848,0.9587872019992574,2292.0
3,banana,1250,5000,float32,0.0020894690001114213,0.03549717299983968,0.058540450999771565,0.8917367170001853,0.987863809999908,0.0
4,banana,1250,5000,float32,0.0021269920002850995,0.005636573000174394,0.05414220800003022,0.9155912860001081,0.9774970590005978,2292.0
5,banana,1250,5000,float32,0.0022554659999514115,0.021874301000025298,0.0585241449998648,0.8961190710001574,0.9787729829999989,2292.0
6,banana,1250,5000,float32,0.002551070999743388,0.006495282999821939,0.05415018500025326,0.8934334319997106,0.9566299709995292,2292.0
7,banana,1250,5000,float32,0.0026822380000339763,0.021206131000326423,0.05849549600043247,0.8922853629997007,0.9746692280004936,2292.0
8,banana,1250,5000,float32,0.0023008970001683338,0.005037228000219329,0.05418391700004577,0.8862859190003292,0.9478079610007626,2292.0
9,banana,1250,5000,float32,0.0022761750001336623,0.02054773899999418,0.056408266999824264,0.8929915590001656,0.9722237400001177,2292.0
