run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total,peak_mem_mb
3,banana,1250,5000,float64,cuda,0.00016692000008333707,0.00019195999993826263,0.03467304200057697,0.00817603199993755,0.014938090999748965,0.014858077000099001,0.1754571820001729,4.259811606999392,4.508272910999949,6879.62548828125
4,banana,1250,5000,float64,cuda,0.0001532989999759593,0.00018798300061462214,0.034899344999757886,0.00813560300048266,0.014704932999848097,0.014895844999955443,0.17552485299984255,4.2296429970001554,4.478144858000633,6879.62548828125
5,banana,1250,5000,float64,cuda,0.00015985600020940183,0.0001961960006156005,0.035279327999887755,0.00837982099983492,0.014119003999439883,0.014845757999864873,0.17555576899940206,4.19070929100053,4.439245022999785,6879.62548828125
6,banana,1250,5000,float64,cuda,0.0001525170000604703,0.00020145500002399785,0.03672641599951021,0.008419296000283794,0.01489252299961663,0.01571944499937672,0.17534173000058217,4.198127288999785,4.449580670999239,6879.62548828125
7,banana,1250,5000,float64,cuda,0.0001623779999135877,0.00018760700004349928,0.036057531000551535,0.008556140000109735,0.01422179299970594,0.014824271000179579,0.1755554960000154,4.238575703999231,4.488140919999751,6879.62548828125
8,banana,1250,5000,float64,cuda,0.00015482900016650092,0.00020335599947429728,0.03470824099986203,0.008396461999836902,0.014637289000347664,0.014892272999531997,0.17558784399989236,4.238758237999718,4.48733853199883,6879.62548828125
9,banana,1250,5000,float64,cuda,0.00018792500031850068,0.00020924999989802018,0.03411887399943225,0.008302948000164179,0.014411909000045853,0.015786155000569124,0.1755365979997805,4.226359737999701,4.474913396999909,6879.62548828125
0,banana,1250,5000,float32,cuda,0.00015986000016710022,0.0001800379995984258,0.03479576100016857,0.008011027000065951,0.007859527000618982,0.014081440000154544,0.09214308999980858,2.112514072000522,2.269744815001104,3444.63525390625
1,banana,1250,5000,float32,cuda,0.00016040600075939437,0.00021116999960213434,0.036316297000666964,0.008043343999815988,0.008411464000346314,0.014032577999387286,0.09200360999966506,2.0639214449993233,2.2231003139995664,3444.63525390625
2,banana,1250,5000,float32,cuda,0.00015269200048351195,0.00017746800040185917,0.0342043789996751,0.008380258999750367,0.008352118999937375,0.013728615999752947,0.09212451199982752,2.0708178200002294,2.227937865000058,3444.63525390625
3,banana,1250,5000,float32,cuda,0.0001563949999763281,0.00019961699945270084,0.037429118000545714,0.008470001999739907,0.007982916000401019,0.014070721000280173,0.09288252999976976,2.068836890000057,2.2300281890002225,3444.63525390625
4,banana,1250,5000,float32,cuda,0.0001520610003353795,0.00017903200023283716,0.03482920500027831,0.008148404999701597,0.007726212999841664,0.014081790000091132,0.09216043099968374,2.103259483000329,2.2605366200004937,3444.63525390625
5,banana,1250,5000,float32,cuda,0.0001499130003139726,0.00018060599995806115,0.03536298400013038,0.008414244999585208,0.008311757999763358,0.013925674999882176,0.09292034699956275,2.086897492999924,2.24616302099912,3444.63525390625
6,banana,1250,5000,float32,cuda,0.0001602790007382282,0.00018436800019117072,0.03517422700042516,0.008410008000282687,0.00825100600013684,0.013999955000144837,0.09212372799993318,2.0869082689996503,2.2452118400015024,3444.63525390625
7,banana,1250,5000,float32,cuda,0.00015290299961634446,0.00020828299966524355,0.034270666999873356,0.008513431000210403,0.008256422000158636,0.013745628999458859,0.09212579199993343,2.0851124370001344,2.2423855639990506,3444.63525390625
8,banana,1250,5000,float32,cuda,0.00020597300044755684,0.00018988600004377076,0.03446122400055174,0.008957559000009496,0.008791512999778206,0.013560176000282809,0.09315441400030977,2.078756503000477,2.2380772480019004,3444.63525390625
9,banana,1250,5000,float32,cuda,0.00015286099915101659,0.00022807799996371614,0.03617742000005819,0.008105117999548384,0.008621817999483028,0.013986607999868284,0.09293606400024146,2.098400957999729,2.258608924998043,3444.63525390625
