implementation,,NumPy-vectorized (1 thread),Numba (1 thread),Numba (multithreaded),Numba CUDA,Numba CUDA,PyTorch CPU,PyTorch CUDA,PyTorch CUDA,Serial Python
platform,,Kaggle,Kaggle,Kaggle,Colab,Kaggle,Kaggle,Colab,Kaggle,Kaggle
object,dtype,,,,,,,,,
apple,float32,4040.072265625,3291.892578125,3320.90625,2292.8,2292.8,4624.82421875,4399.71337890625,4399.71337890625,3082.353515625
apple,float64,7859.947265625,6155.865234375,6181.1171875,2294.0,2294.0,9017.91015625,8788.27197265625,8788.27197265625,3083.669921875
banana,float32,3086.4296875,2727.486328125,2770.67578125,1833.6,1833.6,3671.23828125,3444.63525390625,3444.63525390625,2510.876953125
banana,float64,5951.1796875,5017.40625,5059.076171875,1834.0,1834.0,7109.48828125,6879.62548828125,6879.62548828125,2511.48046875
vase,float32,4041.21875,3300.091796875,3343.37890625,2292.8,2292.8,4626.140625,4399.71435546875,4399.71435546875,3083.392578125
vase,float64,7861.185546875,6162.875,6204.185546875,2294.0,2294.0,9019.80859375,8788.27294921875,8788.27294921875,3084.525390625
