run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total
4,vase,1250,5000,float64,cpu,0.00022923500000615604,1.359985617455095e-07,0.021011774999351474,0.00570244199843728,0.008117387998936465,3.3165120690027834,10.806266677998792,2.2900348994880915e-07,14.157839952000359
5,vase,1250,5000,float64,cpu,0.0002709140026126988,1.6599733498878777e-07,0.03142619299978833,0.007649494000361301,0.012295248998270836,3.0215982599984272,11.272716767001839,2.1199957700446248e-07,14.345957254998211
6,vase,1250,5000,float64,cpu,0.00023839499772293493,2.7399801183491945e-07,0.02119850800227141,0.0056848409985832404,0.007939377999719,2.905167895998602,11.160686292001628,2.0299921743571758e-07,14.100915786995756
7,vase,1250,5000,float64,cpu,0.00026701000024331734,9.799987310543656e-08,0.02183465900088777,0.005312476001563482,0.008006469000974903,2.767406161001418,10.966081736001797,2.0299921743571758e-07,13.768908812005975
8,vase,1250,5000,float64,cpu,0.0002309259980393108,9.900031727738678e-08,0.020732035001856275,0.005277615000522928,0.008239953000156675,2.7865497399980086,11.016812260000734,2.1199957700446248e-07,13.837842839999212
9,vase,1250,5000,float64,cpu,0.00022303700097836554,1.1199881555512547e-07,0.02162746499743662,0.005943879998085322,0.008465191000141203,2.7858242639995296,11.176038654000877,2.0199877326376736e-07,13.998122804994637
0,vase,1250,5000,float32,cpu,0.0002213300031144172,9.900031727738678e-08,0.020933548999892082,0.005138820000865962,0.00747683000008692,1.3968072520001442,6.297961004998797,2.399974619038403e-07,7.72853912500068
1,vase,1250,5000,float32,cpu,0.00032448799902340397,1.4200122677721083e-07,0.034184210999228526,0.008140996997099137,0.012350856999546522,1.4253895270012436,5.726377638999111,2.040032995864749e-07,7.206768064999778
2,vase,1250,5000,float32,cpu,0.00021580999964498915,9.300129022449255e-08,0.020907969999825582,0.005118819000927033,0.007235545999719761,1.418609636999463,6.5728665009992255,1.9300205167382956e-07,8.024954569002148
3,vase,1250,5000,float32,cpu,0.00022881100085214712,1.1400334187783301e-07,0.024331668002560036,0.0052032120001968,0.007408015997498296,1.3889127549991827,5.660000781001145,1.9599974621087313e-07,7.086085553004523
4,vase,1250,5000,float32,cpu,0.0002596199992694892,1.5999830793589354e-07,0.031804547001229366,0.008363288998225471,0.012323814997216687,1.7894696229996043,5.793212346998189,2.3699976736679673e-07,7.6354336379918095
5,vase,1250,5000,float32,cpu,0.00024237600155174732,2.489978214725852e-07,0.020533651997538982,0.005291918001603335,0.007812515999830794,1.3891570890009461,6.248249372001737,2.0999868866056204e-07,7.6712873819997185
6,vase,1250,5000,float32,cpu,0.00020810199930565432,1.0599978850223124e-07,0.020693606002168963,0.0051703889985219575,0.007552667000709334,1.4014961259999836,5.647404942999856,2.269989636261016e-07,7.0825261659992975
7,vase,1250,5000,float32,cpu,0.0002513740000722464,1.1700103641487658e-07,0.02223158299966599,0.005253691000689287,0.007398182002361864,1.4154994419986906,6.446139307998237,1.7300044419243932e-07,7.896773870001198
8,vase,1250,5000,float32,cpu,0.00023379599952022545,1.1600059224292636e-07,0.02148203599790577,0.007847566997952526,0.007652591997612035,1.4009931039981893,6.077061463998689,2.0500010577961802e-07,7.515270879990567
9,vase,1250,5000,float32,cpu,0.0002744029989116825,1.629996404517442e-07,0.03281016199980513,0.007450643999618478,0.012808898001821944,1.6445333289993869,5.640163940999628,2.3800021153874695e-07,7.338041777999024
