run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total
3,banana,300,1200,float32,cpu,0.0001967329999388312,1.2400005289237015e-07,0.014574697999705677,0.0038362059999599296,0.0028800140003113484,0.05024922600023274,0.14494401000001744,1.8999980966327712e-07,0.21668120100002852
4,banana,300,1200,float32,cpu,0.00018773100009639165,8.600000001024455e-08,0.014454216999638447,0.003925441999854229,0.002949483000065811,0.03706864499963558,0.14437766099990768,1.7999991541728377e-07,0.20296344499911356
5,banana,300,1200,float32,cpu,0.00017010800002026372,1.2600003174156882e-07,0.016752803000144922,0.004246490999776142,0.0029530379997595446,0.036126792000231944,0.1450310539999009,1.569997039041482e-07,0.20528056899956937
6,banana,300,1200,float32,cpu,0.00019121500008623116,9.59998942562379e-08,0.014927770999747736,0.0042804330000763,0.002914699000029941,0.03594640100027391,0.14183459399964704,2.0600009520421736e-07,0.20009541499985062
7,banana,300,1200,float32,cpu,0.0001840139998421364,8.899996828404255e-08,0.015144868999868777,0.006097744000271632,0.0030882259998179507,0.03629038200006107,0.1376021490000312,1.1000020094797947e-07,0.198407583000062
8,banana,300,1200,float32,cpu,0.00017034300026352867,8.899996828404255e-08,0.014744866000000911,0.003938947999813536,0.002799178999794094,0.03544673699980194,0.13311561399996208,1.7299998944508843e-07,0.19021594899959382
9,banana,300,1200,float32,cpu,0.00017374700018990552,8.999995770864189e-08,0.01467206500001339,0.0038848839999445772,0.002916416000061872,0.036202326000420726,0.13639758999988771,1.0299982022843324e-07,0.19424722100029612
0,banana,625,2500,float64,cpu,0.00019475099998089718,8.999995770864189e-08,0.014905688999988342,0.00402162699992914,0.004289774999961082,0.41590815700010353,1.2622260089997326,1.7099955584853888e-07,1.7015462689992091
1,banana,625,2500,float64,cpu,0.00019173800001226482,9.89998625300359e-08,0.015251151000029495,0.0040406240000265825,0.004233018999912019,0.43027954999979556,1.2937982020002892,2.7799978852272034e-07,1.7477946609997161
2,banana,625,2500,float64,cpu,0.00019692700016094022,1.0500025382498279e-07,0.01562780299991573,0.004151046000060887,0.004323620999912237,0.42316933999973116,1.2618408610001097,1.0999974620062858e-07,1.7093098129998907
3,banana,625,2500,float64,cpu,0.0001913669998430123,1.0399980965303257e-07,0.015216460000374354,0.004360082999937731,0.004178568000043015,0.4147954619998018,1.2734945619999962,9.099994713324122e-08,1.712236696999753
4,banana,625,2500,float64,cpu,0.0002036460000454099,1.140001586463768e-07,0.015460219000033248,0.004069029999755003,0.004129118000037124,0.4196564529997886,1.2653970040000786,1.0700023267418146e-07,1.7089156910001293
5,banana,625,2500,float64,cpu,0.00021197600017330842,1.0000030670198612e-07,0.02071797600001446,0.005528337000214378,0.004933038000217493,0.4200826189999134,1.253763840999909,1.7000002117129043e-07,1.70523805700077
6,banana,625,2500,float64,cpu,0.0001907729997583374,9.999985195463523e-08,0.015773285000250326,0.0040331670002160536,0.004112397999961104,0.41329589300039515,1.2800806139998713,1.0799976735142991e-07,1.7174863380000716
7,banana,625,2500,float64,cpu,0.0002059660000668373,1.080002220987808e-07,0.015247400000134803,0.004069656999945437,0.004171697000401764,0.42281053199985763,1.2706220160002886,1.6099966160254553e-07,1.7171275370005787
8,banana,625,2500,float64,cpu,0.0001964039997801592,9.499990483163856e-08,0.014756608999960008,0.004342212000210566,0.004264217000127246,0.4123411370001122,1.2661578819997885,1.280000105907675e-07,1.7020586839998941
9,banana,625,2500,float64,cpu,0.00019047900013902108,1.0500025382498279e-07,0.015313806999984081,0.004101679000086733,0.004174646000137727,0.41348882500005857,1.2595410640001319,1.8700029613683e-07,1.696810792001088
0,banana,625,2500,float32,cpu,0.00017242600006284192,1.110001903725788e-07,0.018094948999987537,0.00408854200031783,0.0038183839997145697,0.21058999800015954,0.5870621799999753,1.720000000204891e-07,0.823826762000408
1,banana,625,2500,float32,cpu,0.00018330800003241166,1.0300027497578412e-07,0.01532238999971014,0.004256224000073416,0.003939563000130875,0.21284317600020586,0.6120181490000505,1.429998519597575e-07,0.8485630560003301
2,banana,625,2500,float32,cpu,0.000208689999908529,8.999995770864189e-08,0.02242411199995331,0.004048483000133274,0.003759578999961377,0.2110443349997695,0.5892154170001049,8.899996828404255e-08,0.8307007949997569
3,banana,625,2500,float32,cpu,0.00018142500039175502,8.799997885944322e-08,0.015589231999911135,0.004129048000322655,0.004024935999950685,0.21559714500017435,0.59073788600017,1.93000232684426e-07,0.8302599530011321
