run_idx,object,n1,n2,dtype,device,t_data_create_cpu,t_h2d_transfer,t_curves,t_match_and_base_crown,t_tangent,t_alloc_output,t_kernel_surf_pts,t_d2h_transfer,t_total,peak_mem_mb
0,apple,625,2500,float32,cuda,0.0001373469995087362,0.00016849600069690496,0.04518859400013753,0.003205372000593343,0.004594066999743518,0.001948642000570544,0.02823562400044466,0.6502797849998387,0.733757927001534,1107.22216796875
1,apple,625,2500,float32,cuda,0.00020173299981252057,0.00019459000031929463,0.04432744099995034,0.003210496000065177,0.004597312999976566,0.0019067450002694386,0.02827407799941284,0.6415874499998608,0.724299845999667,1107.22216796875
2,apple,625,2500,float32,cuda,0.0001361639997412567,0.00025995299984060694,0.04509501500069746,0.0030354760001500836,0.0045357460003288,0.0018783099994834629,0.028196632999424764,0.6405049519999011,0.7236422489995675,1107.22216796875
3,apple,625,2500,float32,cuda,0.00015536299997620517,0.00018564400033938,0.04291442899921094,0.004199740999865753,0.004497790999266726,0.0017999239998971461,0.028165693000119063,0.6633404559997871,0.7452590409984623,1107.22216796875
4,apple,625,2500,float32,cuda,0.00014821400054643163,0.00018131300021195784,0.04368451000027562,0.0029934679996586055,0.004523970000263944,0.001862897000137309,0.02813448300003074,0.6477928189997328,0.7293216740008575,1107.22216796875
5,apple,625,2500,float32,cuda,0.0001428380001016194,0.0001682540005276678,0.04514050899979338,0.003064958999857481,0.004741726000247581,0.0018920560005426523,0.028233158999682928,0.6593970879994231,0.7427805890001764,1107.22216796875
6,apple,625,2500,float32,cuda,0.00014968399955250788,0.0002062559997284552,0.0449159760000839,0.003034309999748075,0.0046509350004271255,0.0018806480002240278,0.02830509599971265,0.6451504100004968,0.7282933149999735,1107.22216796875
7,apple,625,2500,float32,cuda,0.00015548400006082375,0.00021136600025783991,0.04709204599930672,0.0031158070005403715,0.0047986989993660245,0.001963726000212773,0.02839768899957562,0.6437341199998627,0.7294689369991829,1107.22216796875
8,apple,625,2500,float32,cuda,0.0001820699999370845,0.00018497399923944613,0.04422741500002303,0.0030830400000922964,0.004658249999920372,0.001960662999408669,0.028361212999698182,0.66918226100006,0.751839885998379,1107.22216796875
9,apple,625,2500,float32,cuda,0.00014365600054588867,0.00017564999961905414,0.045761415000015404,0.0033154390002891887,0.004584197999975004,0.0019046580000576796,0.028447933999814268,0.6504241749998982,0.7347571250002147,1107.22216796875
0,apple,1250,5000,float64,cuda,0.00020321500051068142,0.00020467800004553283,0.043523838000510295,0.006937244999789982,0.010802006000631081,0.01744453299943416,0.21311756300019624,5.2677357209995535,5.559968799000671,8788.27197265625
1,apple,1250,5000,float64,cuda,0.00017288300023210468,0.00019419100044615334,0.04414403200007655,0.006445042999985162,0.010761934000584006,0.017409602000043378,0.21312114000011206,5.251603652000085,5.543852477001565,8788.27197265625
2,apple,1250,5000,float64,cuda,0.0001821529995140736,0.00019384100050956476,0.04368085999976756,0.006748976999915612,0.01081740500012529,0.01751667699954851,0.2130927360003625,5.285769791999883,5.578002440999626,8788.27197265625
